SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:27.097431,2.43499755859375,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:27.101432,2.439999580383301,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:27.110432,2.449995994567871,81
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:27.646921,1.946488380432129,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:27.816921,2.1164889335632324,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:27.821921,2.142479181289673,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:27.829923,2.129490375518799,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:27.834921,2.1394851207733154,81
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:27.850920,2.1514852046966553,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:27.858920,2.158487558364868,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:27.883923,2.1864888668060303,10
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:36.578528,1.9198837280273438,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:36.638525,1.981846570968628,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:36.835616,2.176971435546875,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:36.839634,2.1819748878479004,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:36.847618,2.1899588108062744,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:36.849614,2.1899707317352295,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:36.851638,2.193978786468506,37
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:36.862615,2.2049560546875,81
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:37.615745,1.9256627559661865,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:37.750729,2.0606470108032227,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:37.755218,2.0641350746154785,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:37.760204,2.0691208839416504,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:37.806961,2.115877628326416,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:37.812965,2.120882272720337,81
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:37.815963,2.125880718231201,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:37.820973,2.129889726638794,37
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:46.725026,2.0746572017669678,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:46.729024,2.063659191131592,81
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:46.747021,2.097642183303833,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:46.752021,2.102642059326172,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:46.754023,2.088657855987549,37
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:46.755023,2.088674545288086,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:46.766021,2.099672555923462,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:46.766021,2.101689100265503,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:47.363916,1.6712439060211182,81
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:47.397579,1.7039062976837158,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:47.550974,1.8553001880645752,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:47.555971,1.8612987995147705,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:47.592928,1.8992559909820557,37
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:47.643061,1.9503889083862305,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:47.658558,1.96388578414917,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:47.868298,2.1736257076263428,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:56.474372,1.8180890083312988,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:56.527373,1.8586556911468506,81
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:56.755390,2.099106788635254,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:56.760371,2.10507869720459,37
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:56.795387,2.1400954723358154,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:56.800387,2.14310359954834,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:56.806376,2.149092674255371,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:56.810375,2.1550827026367188,10
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:21:57.606562,1.9238290786743164,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:21:57.613643,1.931913137435913,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:57.631812,1.93408203125,81
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:21:57.699955,2.0182251930236816,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:21:57.702958,2.00522780418396,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:21:57.703959,2.0062286853790283,10
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:21:57.730521,2.031789779663086,37
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:21:57.736535,2.037804126739502,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:22:06.569406,1.9057161808013916,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:22:06.578403,1.9157137870788574,10
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:22:06.590405,1.9286670684814453,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:22:06.628404,1.965714454650879,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:06.733402,2.0716638565063477,37
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:06.741403,2.079664468765259,81
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:22:06.775403,2.1127140522003174,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:22:06.805403,2.142713785171509,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:07.516820,1.8174169063568115,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:22:07.719476,2.0350730419158936,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:22:07.729475,2.045071601867676,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:22:07.754476,2.055072784423828,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:22:07.761487,2.063020706176758,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:22:07.761487,2.0780863761901855,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:22:07.797525,2.11312198638916,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:07.804474,2.1050710678100586,81
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:16.679563,2.0220565795898438,81
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:16.722567,2.065060615539551,37
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:22:16.723568,2.0660619735717773,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:22:16.771580,2.1140735149383545,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:22:17.001569,2.3450636863708496,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:22:17.046568,2.3900623321533203,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:22:17.058567,2.400048017501831,10
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:22:17.355482,1.6659152507781982,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:17.720546,2.0199851989746094,81
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:22:17.738626,2.0510592460632324,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:22:17.741549,2.0539822578430176,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:22:17.749547,2.060981035232544,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:22:17.749547,2.0599803924560547,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:22:17.758550,2.0709829330444336,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:22:17.765548,2.078981637954712,37
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:25.591918,1.7626163959503174,37
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:25.610420,1.7833642959594727,81
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:25.630567,1.8025083541870117,10
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:25.632568,1.8206799030303955,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:25.634570,1.8095154762268066,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:25.686954,1.8770804405212402,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:25.791116,1.980226993560791,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:25.791116,1.9578156471252441,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:26.518811,1.4361565113067627,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:26.591344,1.506690502166748,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:26.604754,1.5141019821166992,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:26.605345,1.5176904201507568,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:26.615363,1.5347096920013428,81
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:26.700898,1.6192233562469482,10
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:26.705912,1.6272461414337158,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:26.705912,1.622257947921753,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:35.245053,1.423729658126831,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:35.311954,1.4896302223205566,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:35.344942,1.523618459701538,81
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:35.367126,1.5458030700683594,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:35.393785,1.5714612007141113,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:35.394787,1.572462797164917,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:35.395787,1.5754611492156982,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:35.395787,1.5744633674621582,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:36.281067,1.1940093040466309,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:36.461414,1.3763599395751953,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:36.467426,1.381373643875122,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:36.467426,1.381373643875122,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:36.502119,1.4140660762786865,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:36.508292,1.4222397804260254,81
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:36.522276,1.435218095779419,37
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:36.585698,1.5026447772979736,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:45.171194,1.3510777950286865,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:45.278903,1.456770658493042,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:45.318217,1.496084213256836,81
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:45.343579,1.521446943283081,10
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:45.344579,1.5234355926513672,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:45.349902,1.5277695655822754,37
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:45.351025,1.529881477355957,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:45.388513,1.5683965682983398,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:46.425124,1.3448684215545654,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:46.434467,1.3532123565673828,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:46.485830,1.4075751304626465,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:46.485830,1.4075751304626465,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:46.535977,1.45670747756958,37
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:46.533990,1.455735445022583,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:46.543028,1.461773157119751,81
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:46.545091,1.4658215045928955,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:55.124299,1.308030605316162,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:55.185339,1.3680675029754639,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:55.246493,1.4282219409942627,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:55.328494,1.5102229118347168,10
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:55.328494,1.5102229118347168,81
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:55.365563,1.5482909679412842,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:55.379875,1.5626037120819092,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:55.448406,1.6301343441009521,37
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:40:56.503354,1.4135589599609375,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:40:56.550352,1.4605567455291748,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:56.566354,1.4745721817016602,37
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:40:56.615352,1.525557041168213,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:40:56.637353,1.5465600490570068,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:40:56.684477,1.5936846733093262,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:40:56.701478,1.610684871673584,81
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:40:56.702479,1.6300702095031738,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:05.227618,1.4011831283569336,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:05.236616,1.4290668964385986,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:05.359322,1.5338876247406006,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:05.359322,1.5509045124053955,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:05.433386,1.6059505939483643,10
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:05.434388,1.609915018081665,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:05.437384,1.6129107475280762,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:05.438383,1.6148145198822021,81
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:06.483940,1.4005377292633057,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:06.486937,1.4035351276397705,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:06.565601,1.4840614795684814,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:06.627407,1.5429551601409912,37
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:06.732410,1.6479578018188477,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:06.739093,1.6556906700134277,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:06.738080,1.653627872467041,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:06.741078,1.6576762199401855,81
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:15.160749,1.337890625,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:15.187630,1.3808979988098145,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:15.218591,1.3947312831878662,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:15.272613,1.449754238128662,81
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:15.279613,1.4557538032531738,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:15.313300,1.490441083908081,37
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:15.325304,1.5014445781707764,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:15.407658,1.5847995281219482,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:16.376179,1.296055555343628,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:16.427050,1.345911979675293,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:16.460948,1.3818230628967285,81
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:16.491879,1.4127545356750488,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:16.497844,1.4167051315307617,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:16.539472,1.459348440170288,37
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:16.541473,1.4613497257232666,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:16.547477,1.466338872909546,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:25.156897,1.3449029922485352,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:25.212038,1.3980426788330078,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:25.218036,1.3917479515075684,81
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:25.355227,1.5412325859069824,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:25.357229,1.5442347526550293,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:25.403884,1.5775964260101318,10
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:25.406889,1.580601453781128,37
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:25.408886,1.5948915481567383,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:26.270845,1.179896354675293,37
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:26.353378,1.2782068252563477,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:26.556482,1.4802842140197754,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:26.618057,1.5408849716186523,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:26.682367,1.591418981552124,10
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:26.684357,1.5934088230133057,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:26.692372,1.6161739826202393,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:26.692372,1.6014230251312256,81
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-02 22:41:35.246690,1.4234247207641602,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:35.320810,1.5002450942993164,37
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:35.355996,1.5344300270080566,81
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:35.358276,1.5350100994110107,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:35.378883,1.5556178092956543,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-02 22:41:35.404886,1.581620693206787,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:35.411885,1.5893211364746094,10
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-02 22:41:35.418882,1.597315788269043,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:36.398879,1.31691312789917,37
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-02 22:41:36.459012,1.3760120868682861,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-02 22:41:36.472477,1.3884990215301514,10
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-02 22:41:36.500164,1.4171640872955322,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-02 22:41:36.523219,1.4392409324645996,81
